date_S1,S1,date_S2,S2,date_S3,S3,date_S4,S4,date_S5,S5,date_S6,S6,date_S7,S7,date_I1,I1,date_I2,I2,date_I3,I3,date_I4,I4
2009-01-27,20.131,2009-01-27,123.3,2009-01-27,952.5,2009-01-27,35.5,2009-01-27,3.24,2014-07-22,14.639,2009-01-27,78.92,2009-01-27,228.632,2009-01-27,845.71,2009-01-27,42.25,2021-08-25,2757.72
2009-01-28,21.84,2009-01-28,124.3,2009-01-28,982.5,2009-01-28,42.1,2009-01-28,3.364,2014-07-23,14.833,2009-01-28,79.25,2009-01-28,233.171,2009-01-28,874.09,2009-01-28,39.66,2021-08-26,2650.73
2009-01-29,22.125,2009-01-29,120.5,2009-01-29,1008.75,2009-01-29,39.0,2009-01-29,3.321,2014-07-24,14.903,2009-01-29,77.0,2009-01-29,226.541,2009-01-29,845.14,2009-01-29,42.63,2021-08-27,2739.41
2009-01-30,22.41,2009-01-30,119.7,2009-01-30,1000.0,2009-01-30,35.5,2009-01-30,3.219,2014-07-25,14.905,2009-01-30,76.48,2009-01-30,225.836,2009-01-30,825.88,2009-01-30,44.84,2021-08-30,2793.52
2009-02-02,21.271,2009-02-02,116.0,2009-02-02,980.0,2009-02-02,36.5,2009-02-02,3.268,2014-07-28,14.988,2009-02-02,76.69,2009-02-02,216.853,2009-02-02,825.44,2009-02-02,45.52,2021-08-31,2778.35
2009-02-03,20.701,2009-02-03,118.5,2009-02-03,985.0,2009-02-03,34.6,2009-02-03,3.321,2014-07-29,15.001,2009-02-03,78.12,2009-02-03,222.256,2009-02-03,838.51,2009-02-03,43.06,2021-09-01,2923.92
2009-02-04,22.553,2009-02-04,119.0,2009-02-04,1001.25,2009-02-04,34.9,2009-02-04,3.341,2014-07-30,15.261,2009-02-04,77.66,2009-02-04,226.667,2009-02-04,832.23,2009-02-04,43.85,2021-09-02,2989.81
2009-02-05,22.41,2009-02-05,116.2,2009-02-05,966.25,2009-02-05,35.3,2009-02-05,3.445,2014-07-31,14.887,2009-02-05,79.78,2009-02-05,224.717,2009-02-05,845.85,2009-02-05,43.73,2021-09-03,3127.63
2009-02-06,25.164,2009-02-06,118.5,2009-02-06,963.75,2009-02-06,39.1,2009-02-06,3.561,2014-08-01,15.551,2009-02-06,80.34,2009-02-06,233.438,2009-02-06,868.6,2009-02-06,43.37,2021-09-07,2783.62
2009-02-09,26.493,2009-02-09,123.6,2009-02-09,978.75,2009-02-09,39.5,2009-02-09,3.661,2014-08-04,15.901,2009-02-09,79.48,2009-02-09,240.392,2009-02-09,869.89,2009-02-09,43.64,2021-09-08,2794.03
2009-02-10,27.348,2009-02-10,122.1,2009-02-10,955.0,2009-02-10,33.5,2009-02-10,3.494,2014-08-05,15.899,2009-02-10,76.14,2009-02-10,236.822,2009-02-10,827.16,2009-02-10,46.67,2021-09-09,2803.67
2009-02-11,26.113,2009-02-11,123.1,2009-02-11,947.5,2009-02-11,36.9,2009-02-11,3.458,2014-08-06,16.595,2009-02-11,74.58,2009-02-11,237.234,2009-02-11,833.74,2009-02-11,44.53,2021-09-10,2715.81
2009-02-12,24.024,2009-02-12,119.5,2009-02-12,935.0,2009-02-12,36.1,2009-02-12,3.545,2014-08-07,16.826,2009-02-12,75.22,2009-02-12,231.09,2009-02-12,835.19,2009-02-12,41.25,2021-09-13,2676.44
2009-02-13,23.122,2009-02-13,123.7,2009-02-13,951.25,2009-02-13,34.9,2009-02-13,3.541,2014-08-08,16.542,2009-02-13,74.59,2009-02-13,234.903,2009-02-13,826.84,2009-02-13,42.93,2021-09-14,2753.17
2009-02-16,22.078,2009-02-16,120.3,2009-02-16,915.0,2009-02-17,30.6,2009-02-17,3.376,2014-08-11,17.288,2009-02-17,71.28,2009-02-16,230.869,2009-02-17,789.17,2009-02-17,48.66,2021-09-15,2873.94
2009-02-17,20.274,2009-02-17,118.6,2009-02-17,913.75,2009-02-18,29.1,2009-02-18,3.37,2014-08-12,17.331,2009-02-18,71.94,2009-02-17,224.168,2009-02-18,788.42,2009-02-18,48.46,2021-09-16,2857.08
2009-02-18,20.891,2009-02-18,118.0,2009-02-18,855.0,2009-02-19,25.1,2009-02-19,3.237,2014-08-13,17.354,2009-02-19,72.16,2009-02-18,221.093,2009-02-19,778.94,2009-02-19,47.08,2021-09-17,2797.39
2009-02-19,21.461,2009-02-19,118.5,2009-02-19,852.5,2009-02-20,19.5,2009-02-20,3.257,2014-08-14,17.425,2009-02-20,71.23,2009-02-19,223.262,2009-02-20,770.05,2009-02-20,49.3,2021-09-20,2524.59
2009-02-20,19.656,2009-02-20,112.9,2009-02-20,837.5,2009-02-23,21.4,2009-02-23,3.105,2014-08-15,17.467,2009-02-23,69.3,2009-02-20,211.336,2009-02-23,743.33,2009-02-23,52.62,2021-09-21,2401.34
2009-02-23,20.463,2009-02-23,114.1,2009-02-23,797.5,2009-02-24,26.0,2009-02-24,3.223,2014-08-18,17.329,2009-02-24,72.09,2009-02-23,208.326,2009-02-24,773.14,2009-02-24,45.49,2021-09-22,2489.09
2009-02-24,21.176,2009-02-24,113.0,2009-02-24,767.5,2009-02-25,25.2,2009-02-25,3.256,2014-08-19,17.117,2009-02-25,72.05,2009-02-24,209.376,2009-02-25,764.9,2009-02-25,44.67,2021-09-23,2577.02
2009-02-25,21.698,2009-02-25,113.5,2009-02-25,790.0,2009-02-26,24.6,2009-02-26,3.185,2014-08-20,17.047,2009-02-26,70.95,2009-02-25,211.226,2009-02-26,752.83,2009-02-26,44.66,2021-09-24,2407.2
2009-02-26,23.692,2009-02-26,120.8,2009-02-26,766.25,2009-02-27,15.0,2009-02-27,3.19,2014-08-21,16.956,2009-02-27,67.9,2009-02-26,219.271,2009-02-27,735.09,2009-02-27,46.35,2021-09-27,2424.66
2009-02-27,24.357,2009-02-27,118.0,2009-02-27,737.5,2009-03-02,12.0,2009-03-02,3.141,2014-08-22,17.119,2009-03-02,64.91,2009-02-27,214.636,2009-03-02,700.82,2009-03-02,52.65,2021-09-28,2349.89
2009-03-02,22.79,2009-03-02,113.4,2009-03-02,658.75,2009-03-03,12.2,2009-03-03,3.156,2014-08-25,17.503,2009-03-03,64.36,2009-03-02,205.848,2009-03-03,696.33,2009-03-03,50.93,2021-09-29,2316.18
2009-03-03,21.366,2009-03-03,108.9,2009-03-03,595.0,2009-03-04,11.3,2009-03-04,3.256,2014-08-26,17.449,2009-03-04,65.68,2009-03-03,197.527,2009-03-04,712.87,2009-03-04,47.56,2021-09-30,2464.25
2009-03-04,22.125,2009-03-04,117.3,2009-03-04,665.0,2009-03-05,10.2,2009-03-05,3.173,2014-08-27,17.55,2009-03-05,62.22,2009-03-04,211.112,2009-03-05,682.55,2009-03-05,50.17,2021-10-01,2703.17
2009-03-05,21.318,2009-03-05,112.9,2009-03-05,616.25,2009-03-06,10.3,2009-03-06,3.046,2014-08-28,17.591,2009-03-06,64.03,2009-03-05,201.459,2009-03-06,683.38,2009-03-06,49.33,2021-10-04,2780.73
2009-03-06,20.843,2009-03-06,114.8,2009-03-06,597.5,2009-03-09,10.5,2009-03-09,2.968,2014-08-29,17.98,2009-03-09,64.57,2009-03-06,201.059,2009-03-09,676.53,2009-03-09,49.68,2021-10-05,2879.63
2009-03-09,20.416,2009-03-09,118.7,2009-03-09,608.75,2009-03-10,14.5,2009-03-10,3.165,2014-09-02,18.941,2009-03-10,67.39,2009-03-09,206.215,2009-03-10,719.6,2009-03-10,44.37,2021-10-06,3019.41
2009-03-10,22.6,2009-03-10,121.3,2009-03-10,621.25,2009-03-11,15.4,2009-03-11,3.31,2014-09-03,18.746,2009-03-11,65.77,2009-03-10,215.708,2009-03-11,721.36,2009-03-11,43.61,2021-10-07,2995.52
2009-03-11,24.404,2009-03-11,116.3,2009-03-11,592.5,2009-03-12,16.7,2009-03-12,3.441,2014-09-04,19.069,2009-03-12,67.15,2009-03-11,212.319,2009-03-12,750.74,2009-03-12,41.18,2021-10-08,3006.81
2009-03-12,23.787,2009-03-12,115.1,2009-03-12,592.5,2009-03-13,17.8,2009-03-13,3.426,2014-09-05,18.493,2009-03-13,67.2,2009-03-12,210.908,2009-03-13,756.55,2009-03-13,42.36,2021-10-11,3014.27
2009-03-13,24.879,2009-03-13,115.8,2009-03-13,600.0,2009-03-16,23.3,2009-03-16,3.408,2014-09-08,18.807,2009-03-16,66.97,2009-03-13,212.235,2009-03-16,753.89,2009-03-16,43.74,2021-10-12,2935.37
2009-03-16,25.496,2009-03-16,116.9,2009-03-16,596.25,2009-03-17,25.1,2009-03-17,3.559,2014-09-09,18.565,2009-03-17,69.09,2009-03-16,215.79,2009-03-17,778.12,2009-03-17,40.8,2021-10-13,3026.4
2009-03-17,26.588,2009-03-17,118.0,2009-03-17,586.25,2009-03-18,30.8,2009-03-18,3.626,2014-09-10,18.74,2009-03-18,69.17,2009-03-17,216.239,2009-03-18,794.35,2009-03-18,40.06,2021-10-14,3128.39
2009-03-18,26.588,2009-03-18,114.3,2009-03-18,566.25,2009-03-19,26.0,2009-03-19,3.629,2014-09-11,18.687,2009-03-19,68.33,2009-03-18,212.39,2009-03-19,784.04,2009-03-19,43.68,2021-10-15,3261.51
2009-03-19,30.054,2009-03-19,119.9,2009-03-19,613.75,2009-03-20,26.2,2009-03-20,3.628,2014-09-12,18.613,2009-03-20,66.09,2009-03-19,221.567,2009-03-20,768.54,2009-03-20,45.89,2021-10-18,3206.62
2009-03-20,29.437,2009-03-20,121.0,2009-03-20,610.0,2009-03-23,31.3,2009-03-23,3.845,2014-09-15,16.924,2009-03-23,70.53,2009-03-20,223.581,2009-03-23,822.92,2009-03-23,43.23,2021-10-19,3293.5
2009-03-23,31.241,2009-03-23,125.5,2009-03-23,648.75,2009-03-24,30.1,2009-03-24,3.804,2014-09-16,17.383,2009-03-24,69.38,2009-03-23,232.444,2009-03-24,806.12,2009-03-24,42.93,2021-10-20,3487.64
2009-03-24,30.434,2009-03-24,122.5,2009-03-24,645.0,2009-03-25,29.5,2009-03-25,3.803,2014-09-17,17.425,2009-03-25,70.16,2009-03-24,228.301,2009-03-25,813.88,2009-03-25,42.25,2021-10-21,3374.55
2009-03-25,29.864,2009-03-25,125.2,2009-03-25,650.0,2009-03-26,28.1,2009-03-26,3.924,2014-09-18,17.588,2009-03-26,71.23,2009-03-25,233.271,2009-03-26,832.86,2009-03-26,40.36,2021-10-22,3298.39
2009-03-26,29.912,2009-03-26,127.0,2009-03-26,636.25,2009-03-27,26.2,2009-03-27,3.816,2014-09-19,17.288,2009-03-27,69.98,2009-03-26,237.839,2009-03-27,815.94,2009-03-27,41.04,2021-10-25,3409.62
2009-03-27,29.437,2009-03-27,122.2,2009-03-27,640.0,2009-03-30,23.1,2009-03-30,3.732,2014-09-22,16.669,2009-03-30,68.63,2009-03-27,231.991,2009-03-30,787.53,2009-03-30,45.54,2021-10-26,3399.9
2009-03-30,26.208,2009-03-30,117.8,2009-03-30,593.75,2009-03-31,25.3,2009-03-31,3.754,2014-09-23,16.694,2009-03-31,68.1,2009-03-30,221.543,2009-03-31,797.87,2009-03-31,44.14,2021-10-27,3221.82
2009-03-31,28.725,2009-03-31,118.9,2009-03-31,600.0,2009-04-01,26.8,2009-04-01,3.882,2014-09-24,16.809,2009-04-01,69.23,2009-03-31,226.34,2009-04-01,811.08,2009-04-01,42.28,2021-10-28,3396.3
2009-04-01,30.576,2009-04-01,119.4,2009-04-01,585.0,2009-04-02,27.4,2009-04-02,4.025,2014-09-25,16.463,2009-04-02,70.25,2009-04-01,227.962,2009-04-02,834.38,2009-04-02,42.04,2021-10-29,3453.55
2009-04-02,32.571,2009-04-02,126.5,2009-04-02,605.0,2009-04-03,28.5,2009-04-03,4.143,2014-09-26,16.44,2009-04-03,70.44,2009-04-02,239.716,2009-04-03,842.5,2009-04-03,39.7,2021-11-01,3412.33
2009-04-03,30.861,2009-04-03,121.4,2009-04-03,585.0,2009-04-06,27.2,2009-04-06,4.23,2014-09-29,16.351,2009-04-06,70.05,2009-04-03,232.835,2009-04-06,835.48,2009-04-06,40.93,2021-11-02,3534.84
2009-04-06,31.004,2009-04-06,121.5,2009-04-06,603.75,2009-04-07,27.6,2009-04-07,4.107,2014-09-30,16.179,2009-04-07,68.71,2009-04-06,231.609,2009-04-07,815.55,2009-04-07,40.39,2021-11-03,3572.95
2009-04-07,28.82,2009-04-07,118.4,2009-04-07,600.0,2009-04-08,27.0,2009-04-08,4.154,2014-10-01,16.016,2009-04-08,68.96,2009-04-07,224.462,2009-04-08,825.16,2009-04-08,38.85,2021-11-04,3464.59
2009-04-08,29.722,2009-04-08,113.8,2009-04-08,585.0,2009-04-09,30.4,2009-04-09,4.27,2014-10-02,16.761,2009-04-09,69.84,2009-04-08,220.236,2009-04-09,856.56,2009-04-09,36.53,2021-11-05,3457.85
2009-04-14,32.238,2009-04-14,116.9,2009-04-14,606.25,2009-04-13,38.0,2009-04-13,4.294,2014-10-03,17.014,2009-04-13,68.02,2009-04-14,230.41,2009-04-13,858.73,2009-04-13,37.81,2021-11-08,3727.58
2009-04-15,33.805,2009-04-15,117.0,2009-04-15,590.0,2009-04-14,40.1,2009-04-14,4.225,2014-10-06,17.375,2009-04-14,67.7,2009-04-15,232.301,2009-04-14,841.5,2009-04-14,37.67,2021-11-09,3870.42
2009-04-16,35.609,2009-04-16,119.4,2009-04-16,590.0,2009-04-15,39.7,2009-04-15,4.201,2014-10-07,17.305,2009-04-15,68.14,2009-04-16,237.669,2009-04-15,852.06,2009-04-15,36.17,2021-11-10,3785.0
2009-04-17,39.028,2009-04-17,121.9,2009-04-17,625.0,2009-04-16,40.1,2009-04-16,4.338,2014-10-08,17.285,2009-04-16,67.41,2009-04-17,245.407,2009-04-16,865.3,2009-04-16,35.79,2021-11-11,3770.77
2009-04-20,37.224,2009-04-20,117.2,2009-04-20,596.25,2009-04-17,36.5,2009-04-17,4.408,2014-10-09,17.134,2009-04-17,66.75,2009-04-20,234.406,2009-04-17,869.6,2009-04-17,33.94,2021-11-12,3715.11
2009-04-21,38.173,2009-04-21,118.0,2009-04-21,615.0,2009-04-20,29.4,2009-04-20,4.304,2014-10-10,15.794,2009-04-20,65.29,2009-04-21,237.95,2009-04-20,832.39,2009-04-20,39.18,2021-11-15,3681.61
2009-04-22,40.879,2009-04-22,118.1,2009-04-22,622.5,2009-04-21,32.4,2009-04-21,4.349,2014-10-13,14.973,2009-04-21,66.23,2009-04-22,239.648,2009-04-21,850.08,2009-04-21,37.14,2021-11-16,3415.86
2009-04-23,40.072,2009-04-23,116.9,2009-04-23,600.0,2009-04-22,32.5,2009-04-22,4.34,2014-10-14,15.137,2009-04-22,64.75,2009-04-23,238.014,2009-04-22,843.55,2009-04-22,38.1,2021-11-17,3405.31
2009-04-24,39.692,2009-04-24,121.8,2009-04-24,611.25,2009-04-23,32.0,2009-04-23,4.479,2014-10-15,15.313,2009-04-23,65.71,2009-04-24,244.235,2009-04-23,851.92,2009-04-23,37.15,2021-11-18,3255.05
2009-04-27,37.556,2009-04-27,120.3,2009-04-27,578.75,2009-04-24,31.9,2009-04-24,4.425,2014-10-16,15.09,2009-04-24,66.57,2009-04-27,242.569,2009-04-24,866.23,2009-04-24,36.82,2021-11-19,3327.07
2009-04-28,35.894,2009-04-28,120.7,2009-04-28,597.5,2009-04-27,30.7,2009-04-27,4.455,2014-10-17,15.165,2009-04-27,66.13,2009-04-28,241.915,2009-04-27,857.51,2009-04-27,38.32,2021-11-22,3192.72
2009-04-29,38.031,2009-04-29,123.9,2009-04-29,641.25,2009-04-28,28.9,2009-04-28,4.425,2014-10-20,15.365,2009-04-28,67.08,2009-04-29,249.758,2009-04-28,855.16,2009-04-28,37.95,2021-11-23,3355.16
2009-04-30,39.645,2009-04-30,124.8,2009-04-30,660.0,2009-04-29,31.2,2009-04-29,4.469,2014-10-21,15.689,2009-04-29,68.44,2009-04-30,252.626,2009-04-29,873.64,2009-04-29,36.08,2021-11-24,3319.29
2009-05-04,39.075,2009-05-04,131.5,2009-05-04,827.5,2009-04-30,30.5,2009-04-30,4.494,2014-10-22,15.407,2009-04-30,66.67,2009-05-04,266.031,2009-04-30,872.81,2009-04-30,36.5,2021-11-26,3171.64
2009-05-05,41.212,2009-05-05,131.1,2009-05-05,750.0,2009-05-01,29.7,2009-05-01,4.544,2014-10-23,15.686,2009-05-01,68.01,2009-05-05,265.539,2009-05-01,877.52,2009-05-01,35.3,2021-11-29,3366.04
2009-05-06,41.449,2009-05-06,132.2,2009-05-06,800.0,2009-05-04,32.0,2009-05-04,4.717,2014-10-24,15.683,2009-05-04,68.2,2009-05-06,268.433,2009-05-04,907.24,2009-05-04,34.53,2021-11-30,3439.03
2009-05-07,41.022,2009-05-07,136.5,2009-05-07,772.5,2009-05-05,33.1,2009-05-05,4.74,2014-10-27,14.778,2009-05-05,67.65,2009-05-07,274.242,2009-05-05,903.8,2009-05-05,33.36,2021-12-01,3380.37
